NACE,EuralCode,AG
0142,070214,A
0142,070216,A
0142,070413,A
0142,080121,A
0142,080501,A
0142,200119,A
0142,200132,A
0142,180108,A
0142,180207,A
0142,200131,A
0142,200128,A
0142,200127,A
0142,100916,A
0142,160115,A
0142,200130,A
0142,100913,A
0142,100915,A
0142,110116,A
0142,110198,A
0142,160113,A
0142,160114,A
0142,160504,A
0142,160903,A
0142,160904,A
0142,180106,A
0142,180205,A
0142,200117,A
0142,200129,A
0142,160402,A
0142,160403,A
0142,160401,A
0142,160506,A
0142,160507,A
0142,160508,A
0142,150110,A
0142,061301,A
0142,061002,A
0142,101014,A
0142,101016,A
0142,101013,A
0142,101015,A
0143,020109,A
0143,080201,A
0143,080307,A
0143,080308,A
0143,020703,A
0143,040109,A
0143,180109,A
0143,180208,A
0143,160505,A
0143,180107,A
0143,180206,A
0143,160509,A
0143,020108,A
0143,070514,A
0143,070513,A
0143,040217,A
0143,080112,A
0143,080114,A
0143,080116,A
0143,080118,A
0143,080120,A
0143,080313,A
0143,080315,A
0143,080318,A
0143,080410,A
0143,080412,A
0143,080414,A
0143,080416,A
0143,040216,A
0143,080111,A
0143,080113,A
0143,080115,A
0143,080117,A
0143,080119,A
0143,080312,A
0143,080314,A
0143,080317,A
0143,080409,A
0143,080411,A
0143,080413,A
0143,080415,A
0143,030299,A
0143,040215,A
0143,070215,A
0143,070217,A
0143,030201,A
0143,030202,A
0143,030203,A
0143,030204,A
0143,030205,A
0143,040214,A
0143,050701,A
0143,060802,A
0143,070214,A
0143,070216,A
0143,070413,A
0143,080121,A
0143,080501,A
0143,200119,A
0143,200132,A
0143,180108,A
0143,180207,A
0143,200131,A
0143,200128,A
0143,200127,A
0143,100916,A
0143,160115,A
0143,200130,A
0143,100913,A
0143,100915,A
0143,110116,A
0143,110198,A
0143,160113,A
0143,160114,A
0143,160504,A
0143,160903,A
0143,160904,A
0143,180106,A
0143,180205,A
0143,200117,A
0143,200129,A
0143,160402,A
0143,160403,A
0143,160401,A
0143,160506,A
0143,160507,A
0143,160508,A
0143,150110,A
0143,061301,A
0143,061002,A
0143,101014,A
0143,101016,A
0143,101013,A
0143,101015,A
0144,020109,A
0144,080201,A
0144,080307,A
0144,080308,A
0144,020703,A
0144,040109,A
0144,180109,A
0144,180208,A
0144,160505,A
0144,180107,A
0144,180206,A
0144,160509,A
0144,020108,A
0144,070514,A
0144,070513,A
0144,040217,A
0144,080112,A
0144,080114,A
0144,080116,A
0144,080118,A
0144,080120,A
0144,080313,A
0144,080315,A
0144,080318,A
0144,080410,A
0144,080412,A
0144,080414,A
0144,080416,A
0144,040216,A
0144,080111,A
0144,080113,A
0144,080115,A
0144,080117,A
0144,080119,A
0144,080312,A
0144,080314,A
0144,080317,A
0144,080409,A
0144,080411,A
0144,080413,A
0144,080415,A
0144,030299,A
0144,040215,A
0144,070215,A
0144,070217,A
0144,030201,A
0144,030202,A
0144,030203,A
0144,030204,A
0144,030205,A
0144,040214,A
0144,050701,A
0144,060802,A
0144,070214,A
0144,070216,A
0144,070413,A
0144,080121,A
0144,080501,A
0144,200119,A
0144,200132,A
0144,180108,A
0144,180207,A
0144,200131,A
0144,200128,A
0144,200127,A
0144,100916,A
0144,160115,A
0144,200130,A
0144,100913,A
0144,100915,A
0144,110116,A
0144,110198,A
0144,160113,A
0144,160114,A
0144,160504,A
0144,160903,A
0144,160904,A
0144,180106,A
0144,180205,A
0144,200117,A
0144,200129,A
0144,160402,A
0144,160403,A
0144,160401,A
0144,160506,A
0144,160507,A
0144,160508,A
0144,150110,A
0144,061301,A
0144,061002,A
0144,101014,A
0144,101016,A
0144,101013,A
0144,101015,A
0145,020109,A
0145,080201,A
0145,080307,A
0145,080308,A
0145,020703,A
0145,040109,A
0145,180109,A
0145,180208,A
0145,160505,A
0145,180107,A
0145,180206,A
0145,160509,A
0145,020108,A
0145,070514,A
0145,070513,A
0145,040217,A
0145,080112,A
0145,080114,A
0145,080116,A
0145,080118,A
0145,080120,A
0145,080313,A
0145,080315,A
0145,080318,A
0145,080410,A
0145,080412,A
0145,080414,A
0145,080416,A
0145,040216,A
0145,080111,A
0145,080113,A
0145,080115,A
0145,080117,A
0145,080119,A
0145,080312,A
0145,080314,A
0145,080317,A
0145,080409,A
0145,080411,A
0145,080413,A
0145,080415,A
0145,030299,A
0145,040215,A
0145,070215,A
0145,070217,A
0145,030201,A
0145,030202,A
0145,030203,A
0145,030204,A
0145,030205,A
0145,040214,A
0145,050701,A
0145,060802,A
0145,070214,A
0145,070216,A
0145,070413,A
0145,080121,A
0145,080501,A
0145,200119,A
0145,200132,A
0145,180108,A
0145,180207,A
0145,200131,A
0145,200128,A
0145,200127,A
0145,100916,A
0145,160115,A
0145,200130,A
0145,100913,A
0145,100915,A
0145,110116,A
0145,110198,A
0145,160113,A
0145,160114,A
0145,160504,A
0145,160903,A
0145,160904,A
0145,180106,A
0145,180205,A
0145,200117,A
0145,200129,A
0145,160402,A
0145,160403,A
0145,160401,A
0145,160506,A
0145,160507,A
0145,160508,A
0145,150110,A
0145,061301,A
0145,061002,A
0145,101014,A
0145,101016,A
0145,101013,A
0145,101015,A
0146,020109,A
0146,080201,A
0146,080307,A
0146,080308,A
0146,020703,A
0146,040109,A
0146,180109,A
0146,180208,A
0146,160505,A
0146,180107,A
0146,180206,A
0146,160509,A
0146,020108,A
0146,070514,A
0146,070513,A
0146,040217,A
0146,080112,A
0146,080114,A
0146,080116,A
0146,080118,A
0146,080120,A
0146,080313,A
0146,080315,A
0146,080318,A
0146,080410,A
0146,080412,A
0146,080414,A
0146,080416,A
0146,040216,A
0146,080111,A
0146,080113,A
0146,080115,A
0146,080117,A
0146,080119,A
0146,080312,A
0146,080314,A
0146,080317,A
0146,080409,A
0146,080411,A
0146,080413,A
0146,080415,A
0146,030299,A
0146,040215,A
0146,070215,A
0146,070217,A
0146,030201,A
0146,030202,A
0146,030203,A
0146,030204,A
0146,030205,A
0146,040214,A
0146,050701,A
0146,060802,A
0146,070214,A
0146,070216,A
0146,070413,A
0146,080121,A
0146,080501,A
0146,200119,A
0146,200132,A
0146,180108,A
0146,180207,A
0146,200131,A
0146,200128,A
0146,200127,A
0146,100916,A
0146,160115,A
0146,200130,A
0146,100913,A
0146,100915,A
0146,110116,A
0146,110198,A
0146,160113,A
0146,160114,A
0146,160504,A
0146,160903,A
0146,160904,A
0146,180106,A
0146,180205,A
0146,200117,A
0146,200129,A
0146,160402,A
0146,160403,A
0146,160401,A
0146,160506,A
0146,160507,A
0146,160508,A
0146,150110,A
0146,061301,A
0146,061002,A
0146,101014,A
0146,101016,A
0146,101013,A
0146,101015,A
0147,020109,A
0147,080201,A
0147,080307,A
0147,080308,A
0147,020703,A
0147,040109,A
0147,180109,A
0147,180208,A
0147,160505,A
0147,180107,A
0147,180206,A
0147,160509,A
0147,020108,A
0147,070514,A
0147,070513,A
0147,040217,A
0147,080112,A
0147,080114,A
0147,080116,A
0147,080118,A
0147,080120,A
0147,080313,A
0147,080315,A
0147,080318,A
0147,080410,A
0147,080412,A
0147,080414,A
0147,080416,A
0147,040216,A
0147,080111,A
0147,080113,A
0147,080115,A
0147,080117,A
0147,080119,A
0147,080312,A
0147,080314,A
0147,080317,A
0147,080409,A
0147,080411,A
0147,080413,A
0147,080415,A
0147,030299,A
0147,040215,A
0147,070215,A
0147,070217,A
0147,030201,A
0147,030202,A
0147,030203,A
0147,030204,A
0147,030205,A
0147,040214,A
0147,050701,A
0147,060802,A
0147,070214,A
0147,070216,A
0147,070413,A
0147,080121,A
0147,080501,A
0147,200119,A
0147,200132,A
0147,180108,A
0147,180207,A
0147,200131,A
0147,200128,A
0147,200127,A
0147,100916,A
0147,160115,A
0147,200130,A
0147,100913,A
0147,100915,A
0147,110116,A
0147,110198,A
0147,160113,A
0147,160114,A
0147,160504,A
0147,160903,A
0147,160904,A
0147,180106,A
0147,180205,A
0147,200117,A
0147,200129,A
0147,160402,A
0147,160403,A
0147,160401,A
0147,160506,A
0147,160507,A
0147,160508,A
0147,150110,A
0147,061301,A
0147,061002,A
0147,101014,A
0147,101016,A
0147,101013,A
0147,101015,A
0149,020109,A
0149,080201,A
0149,080307,A
0149,080308,A
0149,020703,A
0149,040109,A
0149,180109,A
0149,180208,A
0149,160505,A
0149,180107,A
0149,180206,A
0149,160509,A
0149,020108,A
0149,070514,A
0149,070513,A
0149,040217,A
0149,080112,A
0149,080114,A
0149,080116,A
0149,080118,A
0149,080120,A
0149,080313,A
0149,080315,A
0149,080318,A
0149,080410,A
0149,080412,A
0149,080414,A
0149,080416,A
0149,040216,A
0149,080111,A
0149,080113,A
0149,080115,A
0149,080117,A
0149,080119,A
0149,080312,A
0149,080314,A
0149,080317,A
0149,080409,A
0149,080411,A
0149,080413,A
0149,080415,A
0149,030299,A
0149,040215,A
0149,070215,A
0149,070217,A
0149,030201,A
0149,030202,A
0149,030203,A
0149,030204,A
0149,030205,A
0149,040214,A
0149,050701,A
0149,060802,A
0149,070214,A
0149,070216,A
0149,070413,A
0149,080121,A
0149,080501,A
0149,200119,A
0149,200132,A
0149,180108,A
0149,180207,A
0149,200131,A
0149,200128,A
0149,200127,A
0149,100916,A
0149,160115,A
0149,200130,A
0149,100913,A
0149,100915,A
0149,110116,A
0149,110198,A
0149,160113,A
0149,160114,A
0149,160504,A
0149,160903,A
0149,160904,A
0149,180106,A
0149,180205,A
0149,200117,A
0149,200129,A
0149,160402,A
0149,160403,A
0149,160401,A
0149,160506,A
0149,160507,A
0149,160508,A
0149,150110,A
0149,061301,A
0149,061002,A
0149,101014,A
0149,101016,A
0149,101013,A
0149,101015,A
0150,020109,A
0150,080201,A
0150,080307,A
0150,080308,A
0150,020703,A
0150,040109,A
0150,180109,A
0150,180208,A
0150,160505,A
0150,180107,A
0150,180206,A
0150,160509,A
0150,020108,A
0150,070514,A
0150,070513,A
0150,040217,A
0150,080112,A
0150,080114,A
0150,080116,A
0150,080118,A
0150,080120,A
0150,080313,A
0150,080315,A
0150,080318,A
0150,080410,A
0150,080412,A
0150,080414,A
0150,080416,A
0150,040216,A
0150,080111,A
0150,080113,A
0150,080115,A
0150,080117,A
0150,080119,A
0150,080312,A
0150,080314,A
0150,080317,A
0150,080409,A
0150,080411,A
0150,080413,A
0150,080415,A
0150,030299,A
0150,040215,A
0150,070215,A
0150,070217,A
0150,030201,A
0150,030202,A
0150,030203,A
0150,030204,A
0150,030205,A
0150,040214,A
0150,050701,A
0150,060802,A
0150,070214,A
0150,070216,A
0150,070413,A
0150,080121,A
0150,080501,A
0150,200119,A
0150,200132,A
0150,180108,A
0150,180207,A
0150,200131,A
0150,200128,A
0150,200127,A
0150,100916,A
0150,160115,A
0150,200130,A
0150,100913,A
0150,100915,A
0150,110116,A
0150,110198,A
0150,160113,A
0150,160114,A
0150,160504,A
0150,160903,A
0150,160904,A
0150,180106,A
0150,180205,A
0150,200117,A
0150,200129,A
0150,160402,A
0150,160403,A
0150,160401,A
0150,160506,A
0150,160507,A
0150,160508,A
0150,150110,A
0150,061301,A
0150,061002,A
0150,101014,A
0150,101016,A
0150,101013,A
0150,101015,A
0161,020109,A
0161,080201,A
0161,080307,A
0161,080308,A
0161,020703,A
0161,040109,A
0161,180109,A
0161,180208,A
0161,160505,A
0161,180107,A
0161,180206,A
0161,160509,A
0161,020108,A
0161,070514,A
0161,070513,A
0161,040217,A
0161,080112,A
0161,080114,A
0161,080116,A
0161,080118,A
0161,080120,A
0161,080313,A
0161,080315,A
0161,080318,A
0161,080410,A
0161,080412,A
0161,080414,A
0161,080416,A
0161,040216,A
0161,080111,A
0161,080113,A
0161,080115,A
0161,080117,A
0161,080119,A
0161,080312,A
0161,080314,A
0161,080317,A
0161,080409,A
0161,080411,A
0161,080413,A
0161,080415,A
0161,030299,A
0161,040215,A
0161,070215,A
0161,070217,A
0161,030201,A
0161,030202,A
0161,030203,A
0161,030204,A
0161,030205,A
0161,040214,A
0161,050701,A
0161,060802,A
0161,070214,A
0161,070216,A
0161,070413,A
0161,080121,A
0161,080501,A
0161,200119,A
0161,200132,A
0161,180108,A
0161,180207,A
0161,200131,A
0161,200128,A
0161,200127,A
0161,100916,A
0161,160115,A
0161,200130,A
0161,100913,A
0161,100915,A
0161,110116,A
0161,110198,A
0161,160113,A
0161,160114,A
0161,160504,A
0161,160903,A
0161,160904,A
0161,180106,A
0161,180205,A
0161,200117,A
0161,200129,A
0161,160402,A
0161,160403,A
0161,160401,A
0161,160506,A
0161,160507,A
0161,160508,A
0161,150110,A
0161,061301,A
0161,061002,A
0161,101014,A
0161,101016,A
0161,101013,A
0161,101015,A
0162,020109,A
0162,080201,A
0162,080307,A
0162,080308,A
0162,020703,A
0162,040109,A
0162,180109,A
0162,180208,A
0162,160505,A
0162,180107,A
0162,180206,A
0162,160509,A
0162,020108,A
0162,070514,A
0162,070513,A
0162,040217,A
0162,080112,A
0162,080114,A
0162,080116,A
0162,080118,A
0162,080120,A
0162,080313,A
0162,080315,A
0162,080318,A
0162,080410,A
0162,080412,A
0162,080414,A
0162,080416,A
0162,040216,A
0162,080111,A
0162,080113,A
0162,080115,A
0162,080117,A
0162,080119,A
0162,080312,A
0162,080314,A
0162,080317,A
0162,080409,A
0162,080411,A
0162,080413,A
0162,080415,A
0162,030299,A
0162,040215,A
0162,070215,A
0162,070217,A
0162,030201,A
0162,030202,A
0162,030203,A
0162,030204,A
0162,030205,A
0162,040214,A
0162,050701,A
0162,060802,A
0162,070214,A
0162,070216,A
0162,070413,A
0162,080121,A
0162,080501,A
0162,200119,A
0162,200132,A
0162,180108,A
0162,180207,A
0162,200131,A
0162,200128,A
0162,200127,A
0162,100916,A
0162,160115,A
0162,200130,A
0162,100913,A
0162,100915,A
0162,110116,A
0162,110198,A
0162,160113,A
0162,160114,A
0162,160504,A
0162,160903,A
0162,160904,A
0162,180106,A
0162,180205,A
0162,200117,A
0162,200129,A
0162,160402,A
0162,160403,A
0162,160401,A
0162,160506,A
0162,160507,A
0162,160508,A
0162,150110,A
0162,061301,A
0162,061002,A
0162,101014,A
0162,101016,A
0162,101013,A
0162,101015,A
0163,020109,A
0163,080201,A
0163,080307,A
0163,080308,A
0163,020703,A
0163,040109,A
0163,180109,A
0163,180208,A
0163,160505,A
0163,180107,A
0163,180206,A
0163,160509,A
0163,020108,A
0163,070514,A
0163,070513,A
0163,040217,A
0163,080112,A
0163,080114,A
0163,080116,A
0163,080118,A
0163,080120,A
0163,080313,A
0163,080315,A
0163,080318,A
0163,080410,A
0163,080412,A
0163,080414,A
0163,080416,A
0163,040216,A
0163,080111,A
0163,080113,A
0163,080115,A
0163,080117,A
0163,080119,A
0163,080312,A
0163,080314,A
0163,080317,A
0163,080409,A
0163,080411,A
0163,080413,A
0163,080415,A
0163,030299,A
0163,040215,A
0163,070215,A
0163,070217,A
0163,030201,A
0163,030202,A
0163,030203,A
0163,030204,A
0163,030205,A
0163,040214,A
0163,050701,A
0163,060802,A
0163,070214,A
0163,070216,A
0163,070413,A
0163,080121,A
0163,080501,A
0163,200119,A
0163,200132,A
0163,180108,A
0163,180207,A
0163,200131,A
0163,200128,A
0163,200127,A
0163,100916,A
0163,160115,A
0163,200130,A
0163,100913,A
0163,100915,A
0163,110116,A
0163,110198,A
0163,160113,A
0163,160114,A
0163,160504,A
0163,160903,A
0163,160904,A
0163,180106,A
0163,180205,A
0163,200117,A
0163,200129,A
0163,160402,A
0163,160403,A
0163,160401,A
0163,160506,A
0163,160507,A
0163,160508,A
0163,150110,A
0163,061301,A
0163,061002,A
0163,101014,A
0163,101016,A
0163,101013,A
0163,101015,A
0164,020109,A
0164,080201,A
0164,080307,A
0164,080308,A
0164,020703,A
0164,040109,A
0164,180109,A
0164,180208,A
0164,160505,A
0164,180107,A
0164,180206,A
0164,160509,A
0164,020108,A
0164,070514,A
0164,070513,A
0164,040217,A
0164,080112,A
0164,080114,A
0164,080116,A
0164,080118,A
0164,080120,A
0164,080313,A
0164,080315,A
0164,080318,A
0164,080410,A
0164,080412,A
0164,080414,A
0164,080416,A
0164,040216,A
0164,080111,A
0164,080113,A
0164,080115,A
0164,080117,A
0164,080119,A
0164,080312,A
0164,080314,A
0164,080317,A
0164,080409,A
0164,080411,A
0164,080413,A
0164,080415,A
0164,030299,A
0164,040215,A
0164,070215,A
0164,070217,A
0164,030201,A
0164,030202,A
0164,030203,A
0164,030204,A
0164,030205,A
0164,040214,A
0164,050701,A
0164,060802,A
0164,070214,A
0164,070216,A
0164,070413,A
0164,080121,A
0164,080501,A
0164,200119,A
0164,200132,A
0164,180108,A
0164,180207,A
0164,200131,A
0164,200128,A
0164,200127,A
0164,100916,A
0164,160115,A
0164,200130,A
0164,100913,A
0164,100915,A
0164,110116,A
0164,110198,A
0164,160113,A
0164,160114,A
0164,160504,A
0164,160903,A
0164,160904,A
0164,180106,A
0164,180205,A
0164,200117,A
0164,200129,A
0164,160402,A
0164,160403,A
0164,160401,A
0164,160506,A
0164,160507,A
0164,160508,A
0164,150110,A
0164,061301,A
0164,061002,A
0164,101014,A
0164,101016,A
0164,101013,A
0164,101015,A
0170,020109,A
0170,080201,A
0170,080307,A
0170,080308,A
0170,020703,A
0170,040109,A
0170,180109,A
0170,180208,A
0170,160505,A
0170,180107,A
0170,180206,A
0170,160509,A
0170,020108,A
0170,070514,A
0170,070513,A
0170,040217,A
0170,080112,A
0170,080114,A
0170,080116,A
0170,080118,A
0170,080120,A
0170,080313,A
0170,080315,A
0170,080318,A
0170,080410,A
0170,080412,A
0170,080414,A
0170,080416,A
0170,040216,A
0170,080111,A
0170,080113,A
0170,080115,A
0170,080117,A
0170,080119,A
0170,080312,A
0170,080314,A
0170,080317,A
0170,080409,A
0170,080411,A
0170,080413,A
0170,080415,A
0170,030299,A
0170,040215,A
0170,070215,A
0170,070217,A
0170,030201,A
0170,030202,A
0170,030203,A
0170,030204,A
0170,030205,A
0170,040214,A
0170,050701,A
0170,060802,A
0170,070214,A
0170,070216,A
0170,070413,A
0170,080121,A
0170,080501,A
0170,200119,A
0170,200132,A
0170,180108,A
0170,180207,A
0170,200131,A
0170,200128,A
0170,200127,A
0170,100916,A
0170,160115,A
0170,200130,A
0170,100913,A
0170,100915,A
0170,110116,A
0170,110198,A
0170,160113,A
0170,160114,A
0170,160504,A
0170,160903,A
0170,160904,A
0170,180106,A
0170,180205,A
0170,200117,A
0170,200129,A
0170,160402,A
0170,160403,A
0170,160401,A
0170,160506,A
0170,160507,A
0170,160508,A
0170,150110,A
0170,061301,A
0170,061002,A
0170,101014,A
0170,101016,A
0170,101013,A
0170,101015,A
0210,020109,A
0210,080201,A
0210,080307,A
0210,080308,A
0210,020703,A
0210,040109,A
0210,180109,A
0210,180208,A
0210,160505,A
0210,180107,A
0210,180206,A
0210,160509,A
0210,020108,A
0210,070514,A
0210,070513,A
0210,040217,A
0210,080112,A
0210,080114,A
0210,080116,A
0210,080118,A
0210,080120,A
0210,080313,A
0210,080315,A
0210,080318,A
0210,080410,A
0210,080412,A
0210,080414,A
0210,080416,A
0210,040216,A
0210,080111,A
0210,080113,A
0210,080115,A
0210,080117,A
0210,080119,A
0210,080312,A
0210,080314,A
0210,080317,A
0210,080409,A
0210,080411,A
0210,080413,A
0210,080415,A
0210,030299,A
0210,040215,A
0210,070215,A
0210,070217,A
0210,030201,A
0210,030202,A
0210,030203,A
0210,030204,A
0210,030205,A
0210,040214,A
0210,050701,A
0210,060802,A
0210,070214,A
0210,070216,A
0210,070413,A
0210,080121,A
0210,080501,A
0210,200119,A
0210,200132,A
0210,180108,A
0210,180207,A
0210,200131,A
0210,200128,A
0210,200127,A
0210,100916,A
0210,160115,A
0210,200130,A
0210,100913,A
0210,100915,A
0210,110116,A
0210,110198,A
0210,160113,A
0210,160114,A
0210,160504,A
0210,160903,A
0210,160904,A
0210,180106,A
0210,180205,A
0210,200117,A
0210,200129,A
0210,160402,A
0210,160403,A
0210,160401,A
0210,160506,A
