id;geometry;waste amount;co2 amount
3219;LINESTRING(5.2237009 52.241208, 5.2555405 52.2247606);1376127,886;588,1290974
3220;LINESTRING(5.1014225 52.3160619, 5.138963925 52.325396425);2314,307;1,188241082
3221;LINESTRING(5.1014225 52.3160619, 5.10388182 52.31550612);1466001,475;39,28845725
3222;LINESTRING(5.1014225 52.3160619, 5.0312119 52.331256, 5.025416756 52.331494889);1464383,237;1191,370713
3223;LINESTRING(5.138963925 52.325396425, 5.1436368 52.3079492, 5.1456574 52.30611695);39032,509;21,36105262
3224;LINESTRING(5.138963925 52.325396425, 5.11733085 52.31312435);340,2;0,178771682
3225;LINESTRING(5.10388182 52.31550612, 5.11733085 52.31312435);1466262,236;209,869479
3226;LINESTRING(5.10388182 52.31550612, 5.082859814 52.320845957, 5.063091727 52.325203436);3587,837;3,152036713
3228;LINESTRING(5.025416756 52.331494889, 4.997635753 52.334670753);1463214,667;418,3946953
3229;LINESTRING(5.025416756 52.331494889, 5.003485086 52.322606429);3566,485;1,479549091
3230;LINESTRING(5.025416756 52.331494889, 5.037404475 52.3303504);2440,375;0,271436084
3231;LINESTRING(5.11733085 52.31312435, 5.14080306 52.3016345);1459858,034;447,560381
3234;LINESTRING(5.063091727 52.325203436, 5.0619371 52.3249678, 5.0479673 52.3125145, 5.044654331 52.313209246, 5.034296382 52.3069979);2092,002;1,905141167
3236;LINESTRING(5.063091727 52.325203436, 5.04832562 52.32864634, 5.037404475 52.3303504);2198,775;0,549123332
3237;LINESTRING(5.1456574 52.30611695, 5.14080306 52.3016345);8951,979;1,798649076
3238;LINESTRING(5.14080306 52.3016345, 5.1437732 52.2976369, 5.1488591 52.2908227, 5.1509534 52.2892163);1477128,269;343,8452521
3239;LINESTRING(4.997635753 52.334670753, 4.988143037 52.337292871);1464506,877;154,2500486
3241;LINESTRING(4.997635753 52.334670753, 5.003485086 52.322606429);648,223;0,178499428
3243;LINESTRING(5.003485086 52.322606429, 4.988686695 52.313651632);0,333;0,000580862
3244;LINESTRING(5.003485086 52.322606429, 5.0001606 52.3195099, 4.9748594 52.3090846, 4.971157436 52.309255529);4389,949;2,675026016
3245;LINESTRING(5.164926926 52.269000211, 5.1628514 52.2732884, 5.1454917 52.2728215, 5.145402333 52.272817367);129,226;0,149668441
3246;LINESTRING(5.1509534 52.2892163, 5.1487455 52.2864902, 5.145341 52.272886, 5.145402333 52.272817367);35979,178;13,36827589
3247;LINESTRING(5.034296382 52.3069979, 5.0403322 52.3025704, 5.0658452 52.2933849, 5.074574838 52.291450675);106326,99;59,38299164
3248;LINESTRING(5.034296382 52.3069979, 5.0321119 52.3022185, 5.0276107 52.3025721, 5.0253363 52.30272, 5.0230619 52.3028679, 5.0152948 52.3034987, 5.0143556 52.30385805, 5.0134164 52.3042174, 5.0045872 52.309734, 5.00261675 52.310264, 5.0006463 52.310794, 4.9961547 52.3134321, 4.988686695 52.313651632);94212,689;65,77895315
3249;LINESTRING(5.034296382 52.3069979, 5.0288855 52.3186902);5893,456;0,94098985
3250;LINESTRING(4.988686695 52.313651632, 4.9833303 52.3199904, 4.9830157 52.3203815, 4.9736505 52.328511025);94987,741;32,83635242
3251;LINESTRING(4.988686695 52.313651632, 4.9865444 52.3128242, 4.9747655 52.3089362, 4.971157436 52.309255529);6345,841;0,97075197
3252;LINESTRING(4.988143037 52.337292871, 4.978806075 52.345560858, 4.966101971 52.350727443);963935,032;302,5823116
3253;LINESTRING(4.988143037 52.337292871, 4.9736505 52.328511025);492303,372;103,6310258
3254;LINESTRING(4.972904327 52.366375113, 4.962685162 52.3721647);753631,924;102,4638548
3255;LINESTRING(4.972904327 52.366375113, 4.966101971 52.350727443);978933,201;259,4432009
3256;LINESTRING(4.966101971 52.350727443, 4.9657225 52.339823523);4043,499;1,112387176
3257;LINESTRING(4.966101971 52.350727443, 4.9521289 52.339358675);17052,375;7,360699878
3258;LINESTRING(4.9736505 52.328511025, 4.9657225 52.339823523);4369,358;1,38518493
3259;LINESTRING(4.9736505 52.328511025, 4.961700967 52.3254597, 4.956340887 52.324628752);607316,021;120,8537309
3260;LINESTRING(4.971157436 52.309255529, 4.948407384 52.298348874);9581,19;3,062912242
3261;LINESTRING(4.971157436 52.309255529, 4.9729465 52.2986788);20670,655;8,8143109
3262;LINESTRING(4.971157436 52.309255529, 4.9625577 52.31771258, 4.956340887 52.324628752);20732,975;14,77252089
3263;LINESTRING(4.9657225 52.339823523, 4.9521289 52.339358675);12058,472;2,622440227
3264;LINESTRING(4.956340887 52.324628752, 4.9521289 52.339358675);14528,266;6,439276813
3265;LINESTRING(4.956340887 52.324628752, 4.9513256 52.3300369, 4.9481343 52.3315101, 4.941828652 52.337489796);600711,043;163,477888
3266;LINESTRING(4.956340887 52.324628752, 4.934465756 52.311724);62807,216;29,56399734
3268;LINESTRING(4.962685162 52.3721647, 4.931083271 52.369244271);743191,004;226,6924834
3269;LINESTRING(4.948407384 52.298348874, 4.934465756 52.311724);3379,595;1,813308632
3270;LINESTRING(4.948407384 52.298348874, 4.9622774 52.2988811, 4.9665821 52.3003584, 4.97120395 52.299060325, 4.9729465 52.2986788);1484,435;0,617023602
3271;LINESTRING(4.948407384 52.298348874, 4.94945 52.29212, 4.9695895 52.2780905);401,713;0,422053154
3272;LINESTRING(4.948407384 52.298348874, 4.945283985 52.288094262);9237,779;2,061681843
3273;LINESTRING(4.948407384 52.298348874, 4.931716345 52.303458891);24104,013;7,070067303
3274;LINESTRING(4.9729465 52.2986788, 4.9786549 52.3014792);12124,387;2,040976225
3275;LINESTRING(4.931083271 52.369244271, 4.923599592 52.362694517);9315,678;4,327939582
3276;LINESTRING(4.931083271 52.369244271, 4.917088829 52.374013886);846635,872;129,899051
3277;LINESTRING(4.9521289 52.339358675, 4.941828652 52.337489796);15868,914;2,785777573
3278;LINESTRING(4.923599592 52.362694517, 4.9248011 52.3677345, 4.9151102 52.3711383, 4.917088829 52.374013886);36168,933;10,30660396
3279;LINESTRING(4.923599592 52.362694517, 4.9296859 52.35430665, 4.934715675 52.351142775);63401,394;12,05271086
3280;LINESTRING(4.923599592 52.362694517, 4.907257442 52.359142133);37760,057;12,88718548
3281;LINESTRING(4.917088829 52.374013886, 4.908201645 52.369922655);93418,018;11,88929001
3282;LINESTRING(4.917088829 52.374013886, 4.899708506 52.379326206);903122,282;170,0824255
3283;LINESTRING(4.941828652 52.337489796, 4.927810026 52.329868919);47032,206;7,350958404
3284;LINESTRING(4.941828652 52.337489796, 4.917225783 52.346921517);731809,725;221,8939802
3285;LINESTRING(4.941828652 52.337489796, 4.934715675 52.351142775);60579,702;12,27253455
3286;LINESTRING(4.908201645 52.369922655, 4.907257442 52.359142133);1178413,633;161,2340753
3287;LINESTRING(4.908201645 52.369922655, 4.899708506 52.379326206);1141588,384;162,0330017
3288;LINESTRING(4.899708506 52.379326206, 4.893182333 52.378419817);2058601,229;121,1997349
3289;LINESTRING(4.927810026 52.329868919, 4.934465756 52.311724);971775,579;192,9455442
3290;LINESTRING(4.927810026 52.329868919, 4.916918807 52.326108971);4626,607;0,765823959
3291;LINESTRING(4.927810026 52.329868919, 4.917225783 52.346921517);933927,869;180,2397322
3293;LINESTRING(4.917225783 52.346921517, 4.907257442 52.359142133);1737128,7;331,8882526
3294;LINESTRING(4.917225783 52.346921517, 4.9221933 52.3459216, 4.9351052 52.3508514, 4.934715675 52.351142775);2612,139;1,506806156
3295;LINESTRING(4.917225783 52.346921517, 4.910393911 52.338309756);36124,499;7,145954528
3296;LINESTRING(4.917225783 52.346921517, 4.9101282 52.3469749, 4.9068306 52.3465118, 4.903139257 52.344181714);5737,343;1,174436977
3298;LINESTRING(4.934465756 52.311724, 4.931716345 52.303458891);970061,626;87,25610277
3299;LINESTRING(4.934465756 52.311724, 4.9240931 52.30885634);54652,119;8,64430613
3300;LINESTRING(4.916918807 52.326108971, 4.90709654 52.33457238);422433,909;61,18647306
3301;LINESTRING(4.916918807 52.326108971, 4.9240931 52.30885634);417831,46;103,1627069
3302;LINESTRING(4.90709654 52.33457238, 4.890392489 52.334532978);34188,735;7,362004538
3303;LINESTRING(4.90709654 52.33457238, 4.910393911 52.338309756);37221,773;3,342687625
3304;LINESTRING(4.90709654 52.33457238, 4.8973058 52.3340442, 4.8823334 52.3396983, 4.878179286 52.3425298);417590,306;118,6036595
3305;LINESTRING(4.907257442 52.359142133, 4.903794 52.3587115, 4.8869411 52.3600786, 4.881694108 52.359188767);673967,214;181,9286136
3306;LINESTRING(4.910393911 52.338309756, 4.903139257 52.344181714);1410,036;0,298648939
3307;LINESTRING(4.903139257 52.344181714, 4.891109011 52.344372358);36902,647;6,787534082
3308;LINESTRING(4.945283985 52.288094262, 4.9307952 52.2864632, 4.8897139 52.2950901, 4.881652862 52.29766671);36177,981;26,32120875
3309;LINESTRING(4.945283985 52.288094262, 4.931716345 52.303458891);1367645,862;271,8374446
3310;LINESTRING(4.945283985 52.288094262, 4.9535999 52.2789129, 4.9530818 52.2802269, 4.9605858 52.2687624);1413920,259;397,1029387
3312;LINESTRING(4.931716345 52.303458891, 4.9240931 52.30885634);421760,517;41,66642538
3313;LINESTRING(4.9240931 52.30885634, 4.915384533 52.301618867, 4.9097188 52.299104, 4.8972268 52.2979047, 4.881652862 52.29766671);60034,873;40,07790123
3314;LINESTRING(4.890392489 52.334532978, 4.86907395 52.323839675);71745,135;25,00593031
3315;LINESTRING(4.890392489 52.334532978, 4.891109011 52.344372358);40264,532;8,104948427
3316;LINESTRING(4.890392489 52.334532978, 4.878179286 52.3425298);235,506;0,035753563
3318;LINESTRING(4.878179286 52.3425298, 4.891109011 52.344372358);6229,956;1,120531065
3319;LINESTRING(4.878179286 52.3425298, 4.863532464 52.339394427);427174,666;56,43448904
3320;LINESTRING(4.881694108 52.359188767, 4.891109011 52.344372358);106184,828;42,4868232
3321;LINESTRING(4.881694108 52.359188767, 4.854521189 52.352896226);80359,348;26,42571356
3322;LINESTRING(4.881694108 52.359188767, 4.8785623 52.3645899, 4.8741255 52.3717376, 4.874607772 52.3742305);721167,845;205,1028333
3323;LINESTRING(4.893182333 52.378419817, 4.883400311 52.388099911);2034301,598;332,4889082
3324;LINESTRING(4.893182333 52.378419817, 4.8861297 52.37370565, 4.874607772 52.3742305);3278,007;1,527796109
3325;LINESTRING(4.883400311 52.388099911, 4.874607772 52.3742305);51558,219;17,98706948
3326;LINESTRING(4.883400311 52.388099911, 4.8790084 52.3855047, 4.8554107 52.3850761);173,501;0,090111538
3327;LINESTRING(4.874607772 52.3742305, 4.845425873 52.372879409);672433,457;210,835432
3329;LINESTRING(4.854521189 52.352896226, 4.863532464 52.339394427);684020,151;146,4004728
3330;LINESTRING(4.854521189 52.352896226, 4.8535983 52.3585401, 4.8503976 52.3700132, 4.845425873 52.372879409);699459,005;223,9867791
3331;LINESTRING(4.854521189 52.352896226, 4.8494588 52.3508427, 4.846957 52.3473084, 4.839752144 52.346486608);43045,107;11,35603408
3332;LINESTRING(4.854521189 52.352896226, 4.846323792 52.358641815);52476,602;6,107464248
3333;LINESTRING(4.881652862 52.29766671, 4.868842495 52.299484786);219505,148;29,77616919
3334;LINESTRING(4.86907395 52.323839675, 4.868842495 52.299484786);121182,676;44,66909698
3336;LINESTRING(4.86907395 52.323839675, 4.863532464 52.339394427);80240,808;10,97499656
3337;LINESTRING(4.863532464 52.339394427, 4.857677218 52.334424464);183912,468;21,89368405
3338;LINESTRING(4.863532464 52.339394427, 4.842300408 52.344202236);7517,69;2,734062169
3339;LINESTRING(4.868842495 52.299484786, 4.855872477 52.302607097);95342,849;15,64219556
3340;LINESTRING(4.868842495 52.299484786, 4.842467471 52.286767886);157298,311;60,70520119
3341;LINESTRING(4.855872477 52.302607097, 4.8537873 52.29865, 4.8481918 52.2968341, 4.846840078 52.296613533);952,308;0,274578845
3342;LINESTRING(4.855872477 52.302607097, 4.856719675 52.315519313);4501,548;3,46281014
3344;LINESTRING(4.855872477 52.302607097, 4.8523293 52.3026598, 4.8376068 52.3054612, 4.836800733 52.305669167, 4.826396925 52.3077529);58427,069;20,74358253
3345;LINESTRING(4.842467471 52.286767886, 4.8429034 52.28938, 4.8448122 52.2964125, 4.846840078 52.296613533);166483,888;35,31879023
3346;LINESTRING(4.842467471 52.286767886, 4.838408633 52.274995667, 4.83775 52.27325, 4.8284524 52.2576193, 4.827755312 52.254799012);210268,529;133,8842802
3347;LINESTRING(4.842467471 52.286767886, 4.82428787 52.2887132, 4.81982095 52.2893173);111894,08;27,61168936
3348;LINESTRING(4.857677218 52.334424464, 4.857485 52.3277445, 4.8569822 52.3159877, 4.856719675 52.315519313);180533,137;66,39019413
3349;LINESTRING(4.846840078 52.296613533, 4.84484 52.2965053, 4.8562447 52.3154792, 4.856719675 52.315519313);161514,335;67,76272245
3350;LINESTRING(4.826396925 52.3077529, 4.811730143 52.312686143);59177,495;11,29734707
3351;LINESTRING(4.827755312 52.254799012, 4.796910776 52.262935971);23179,188;11,41993156
3352;LINESTRING(4.827755312 52.254799012, 4.816526725 52.242013463);38645,561;8,077869173
3353;LINESTRING(4.827755312 52.254799012, 4.84196285 52.2491896, 4.8526265 52.24013305);165213,437;69,34711874
3354;LINESTRING(4.81982095 52.2893173, 4.820762 52.2935245, 4.8110448 52.3043378, 4.8090843 52.30445055);198809,522;45,79245804
3355;LINESTRING(4.81982095 52.2893173, 4.8188799 52.2851101, 4.817372 52.2836493, 4.81514835 52.281450912, 4.8110287 52.2775045, 4.7997158 52.2648913, 4.796910776 52.262935971);265813,535;116,6293516
3356;LINESTRING(4.842300408 52.344202236, 4.839752144 52.346486608);2945,319;0,224610736
3357;LINESTRING(4.842300408 52.344202236, 4.82606699 52.34353015);5493,309;1,530553564
3358;LINESTRING(4.811730143 52.312686143, 4.8090843 52.30445055);197708,734;21,63323846
3359;LINESTRING(4.811730143 52.312686143, 4.7999695 52.326669157);286274,773;64,49328518
3360;LINESTRING(4.811730143 52.312686143, 4.8091001 52.3062524, 4.7763018 52.2838102, 4.7740774 52.28391777);51334,028;42,95484873
3361;LINESTRING(4.796910776 52.262935971, 4.78706955 52.270589962, 4.7740774 52.28391777);18043,164;11,80531271
3362;LINESTRING(4.796910776 52.262935971, 4.7826949 52.25532352);266455,988;43,52081646
3363;LINESTRING(4.816526725 52.242013463, 4.8144684 52.2421433, 4.8085211 52.245616, 4.806697767 52.2465415, 4.794450433 52.2505327, 4.7893112 52.2518377, 4.7844102 52.2528067, 4.7826949 52.25532352);125006,05;47,31634369
3364;LINESTRING(4.816526725 52.242013463, 4.8172724 52.2405316, 4.827167 52.2346802, 4.830291233 52.232329167);129537,965;24,78048392
3365;LINESTRING(4.8090843 52.30445055, 4.8034421 52.3042606, 4.7764041 52.2836947, 4.7740774 52.28391777);4737,24;2,344381313
3366;LINESTRING(4.7999695 52.326669157, 4.812641844 52.337715712, 4.82606699 52.34353015);248668,13;91,04697675
3367;LINESTRING(4.7999695 52.326669157, 4.789433383 52.327098067);71752,721;6,794759524
3368;LINESTRING(4.7999695 52.326669157, 4.768205129 52.326004071);49849,788;18,61284143
3369;LINESTRING(4.7740774 52.28391777, 4.756424429 52.28435);65878,304;14,77461965
3370;LINESTRING(4.82606699 52.34353015, 4.839752144 52.346486608);241370,317;31,05516631
3371;LINESTRING(4.82606699 52.34353015, 4.827485238 52.354348825);22812,192;7,429293193
3372;LINESTRING(4.789433383 52.327098067, 4.7908501 52.3250227, 4.7623261 52.340518, 4.760355994 52.342581367);71511,523;29,05550074
3373;LINESTRING(4.789433383 52.327098067, 4.768205129 52.326004071);35,835;0,018149958
3375;LINESTRING(4.768205129 52.326004071, 4.760355994 52.342581367);204224,46;64,39862318
3376;LINESTRING(4.768205129 52.326004071, 4.752044439 52.306897113);59567,808;18,85453075
3377;LINESTRING(4.768205129 52.326004071, 4.7641143 52.3229586, 4.7419084 52.2989727);190159,825;117,7976361
3378;LINESTRING(4.756424429 52.28435, 4.742958033 52.2766731);5194,898;1,961713714
3379;LINESTRING(4.756424429 52.28435, 4.7295787 52.277868567);73917,312;33,48631294
3380;LINESTRING(4.760355994 52.342581367, 4.7652132 52.3422453, 4.7924486 52.3410275, 4.796286308 52.347550175);47464,662;18,51294229
3381;LINESTRING(4.760355994 52.342581367, 4.771960283 52.354648511);222703,473;53,90580944
3382;LINESTRING(4.760355994 52.342581367, 4.75105218 52.34955316);208430,551;28,62748059
3383;LINESTRING(4.752044439 52.306897113, 4.7427143 52.3003923, 4.7359925 52.2948145, 4.73078138 52.29203909);12527,734;3,742410865
3385;LINESTRING(4.752044439 52.306897113, 4.75996285 52.308607);23557,983;1,925952424
3386;LINESTRING(4.7419084 52.2989727, 4.7350365 52.2937918, 4.73078138 52.29203909);200667,826;37,93255295
3387;LINESTRING(4.7826949 52.25532352, 4.7780053 52.2532767, 4.7707615 52.2500181, 4.77037102 52.24645206);289254,085;52,73675231
3388;LINESTRING(4.7826949 52.25532352, 4.764209862 52.258468937);98353,623;16,48745084
3389;LINESTRING(4.77037102 52.24645206, 4.7691543 52.2489128, 4.7575152 52.256803, 4.764209862 52.258468937);79759,425;18,64169062
3390;LINESTRING(4.77037102 52.24645206, 4.7729599 52.2409785);278549,37;24,33189235
3392;LINESTRING(4.764209862 52.258468937, 4.7543425 52.2692016, 4.7454202 52.2768596, 4.742958033 52.2766731);146163,067;47,47697959
3393;LINESTRING(4.845425873 52.372879409, 4.85539185 52.3831387, 4.8554107 52.3850761);436,54;0,116089317
3394;LINESTRING(4.845425873 52.372879409, 4.843660656 52.378503111);424816,468;37,65287618
3395;LINESTRING(4.845425873 52.372879409, 4.81930218 52.382066935);1203482,74;360,1937943
3396;LINESTRING(4.845425873 52.372879409, 4.846323792 52.358641815);256916,778;54,30393862
3397;LINESTRING(4.839752144 52.346486608, 4.846323792 52.358641815);218740,129;43,54324055
3398;LINESTRING(4.846323792 52.358641815, 4.83673 52.35807164);72699,754;6,077483911
3399;LINESTRING(4.843660656 52.378503111, 4.81930218 52.382066935);1308,6;0,530468933
3400;LINESTRING(4.81930218 52.382066935, 4.818649357 52.391427243);375892,788;59,87177543
3401;LINESTRING(4.81930218 52.382066935, 4.804024233 52.366201833);315425,214;113,2958386
3402;LINESTRING(4.83673 52.35807164, 4.815863946 52.355109015);64363,049;11,98592953
3403;LINESTRING(4.83673 52.35807164, 4.827485238 52.354348825);160,493;0,124132058
3404;LINESTRING(4.804024233 52.366201833, 4.815863946 52.355109015);24795,68;9,513118803
3405;LINESTRING(4.804024233 52.366201833, 4.78398861 52.36130515, 4.771960283 52.354648511);219641,954;86,49360894
3406;LINESTRING(4.827485238 52.354348825, 4.815863946 52.355109015);23375,334;5,070572983
3407;LINESTRING(4.815863946 52.355109015, 4.796286308 52.347550175);63499,681;12,67882601
3408;LINESTRING(4.771960283 52.354648511, 4.796286308 52.347550175);1515,303;0,644464881
3409;LINESTRING(4.75105218 52.34955316, 4.7515622 52.3463164, 4.7031469 52.3126082, 4.703195517 52.3119716);74649,462;55,63829758
3410;LINESTRING(4.703195517 52.3119716, 4.70454236 52.293876647);110670,979;33,53041978
3411;LINESTRING(4.703195517 52.3119716, 4.6982209 52.3144347, 4.6759356 52.3157103, 4.6758441 52.3158002);53316,226;20,15056875
3413;LINESTRING(4.626303989 52.360692089, 4.614216977 52.361614491);151251,563;19,4554449
3414;LINESTRING(4.626303989 52.360692089, 4.624234692 52.349837);207594,453;35,65407845
3415;LINESTRING(4.73078138 52.29203909, 4.718540111 52.285682048);119271,404;22,67377108
3416;LINESTRING(4.73078138 52.29203909, 4.696948617 52.269865417);870103,375;355,6207095
3417;LINESTRING(4.6758441 52.3158002, 4.6693546 52.3062298, 4.692150788 52.292248425);150010,134;60,26028391
